e1,e2,g12,f_nu12,f_nu23,f_cte1,f_cte2,ar,fiber_massfrac,fiber_density,matrix_modulus,matrix_poisson,matrix_density,m_cte,a11,a22,a12,a13,a23,E1,E2,E3,G12,G13,G23,nu12,nu13,nu23,CTE11,CTE22,CTE33,CTE12,CTE13,CTE23
185214.38534371555,29111.089397221804,8099.925737828016,0.42466376423835756,0.32063912115991117,-2.2269678767770544e-07,9.238895148038866e-06,96.78058630321175,0.13802550537511707,1886.1275594681501,6031.4211351796985,0.3282395509816706,987.551680393517,5.527987932786346e-05,0.39151200132512376,0.4524537307274886,0.092771284951266,0.02943040115265524,-0.03244337870049927,9266.981744045965,9660.902328277461,7530.687551773476,3676.065139874279,2985.4310962502987,3080.2402587401816,0.30328977851913635,0.3442035029190993,0.3489228093903971,3.6137e-05,3.2864e-05,5.6959e-05,-1.897e-06,-7.5159e-06,-5.7258e-06
133757.24800862372,6254.84861433506,32574.112992733717,0.21246901252307,0.12568089302629232,3.710811873897908e-07,1.7824836954474453e-05,11.679703899659216,0.30124548696912823,2424.467030353844,4266.476607881486,0.38375918060541153,1423.436487838626,9.816986350342632e-05,0.637648709002481,0.2838326227852402,-0.16123529837596823,-0.1439984168816412,0.08581683302975121,9540.164090822362,6257.822277847309,5342.451116572283,3006.614552014432,2453.5662585568125,2318.8943511733605,0.34107040641099023,0.3765025758443045,0.430657071339174,4.0483e-05,7.3306e-05,0.00010361,1.9004e-05,2.6686e-05,1.7158e-05
52929.59460057318,38007.67971947789,14278.747253119946,0.34249779167585076,0.2634251939505339,2.358516231644898e-06,6.670768335461617e-06,33.97388930991292,0.2555386804975569,2086.7279160302132,1857.0801513269544,0.39577760633081194,1148.6628407612443,1.4645425267517567e-05,0.3636356038858516,0.17752392408701909,0.15315225966009022,0.05609441518666347,-0.1619071980977691,3444.712366517396,2821.5908129003133,3897.41990802089,1167.6513860021953,1380.2431988516375,1176.4705882352941,0.4478815018945918,0.30080950740613155,0.3089077621963263,1.0422e-05,1.5557e-05,8.8087e-06,-3.1068e-07,-3.1378e-06,-3.5355e-06
266118.5711156577,19270.894095301628,37389.9355456233,0.32023972952738405,0.4028981378301978,-2.189056736882776e-06,1.4272335112094881e-05,72.720300283283,0.216847698809579,1549.2117760237306,8157.232427038252,0.2712203963659704,1237.7139899879694,8.502959873527288e-05,0.2953025757847643,0.23985964255649148,-0.15080449225470993,0.277885301081407,-0.16411075941477066,12494.533641531829,13358.80411985519,16275.51186484815,5374.032674118658,6548.359635911204,6002.400960384153,0.2553882676329106,0.2299993752733179,0.2097198658776066,5.7388e-05,5.3741e-05,3.6936e-05,-2.7928e-05,9.9392e-06,1.6228e-05
241054.4759593904,25349.7132062912,17117.589492350817,0.2208101999014616,0.18710012536495924,-1.6191968368366363e-06,8.48724013566971e-06,92.3757367040962,0.14691970674321056,2135.2063092868775,8692.737300880253,0.27642290318384766,1386.9364243000746,2.0760315638035536e-05,0.38065910575793455,0.4027749890980477,-0.010605451364421438,-0.05225099557299881,0.07732702195848876,14008.348975989691,14504.315033722532,11668.883754580036,5644.61503725446,4969.9319119328065,4983.55427090601,0.2577676295071863,0.28624660297537335,0.28466168685183846,1.2009e-05,1.1279e-05,1.7861e-05,1.8679e-06,3.9068e-07,3.2283e-07
77412.87369281054,9372.952077537775,34556.81623890996,0.4495333498809487,0.4878134945780039,1.7245392175391314e-06,1.6573173359036448e-05,1.183610601350665,0.31182579197920857,1259.4518107827753,1321.4513594284654,0.42221709713339806,1026.1019529774785,9.135886078700423e-05,0.3212713819475396,0.23644298399739,-0.06348598334801546,0.04951133737861847,-0.012158667935895115,2214.4960914143985,2178.981544026322,2262.494626575262,780.64012490242,805.1529790660226,795.7348611442668,0.4094603273025223,0.3862081183426711,0.3900376963807116,6.7497e-05,6.8787e-05,6.5775e-05,-6.8691e-07,9.1303e-07,9.4644e-07
123400.7777646184,43875.24792551994,10933.485969901085,0.2963591046165675,0.3501279367133975,1.0050166086293754e-06,7.914619907736779e-06,31.40609262790531,0.23451421866193412,1597.211604937911,3730.709950439632,0.34388484816998244,1201.1727277189493,6.269972559064627e-05,0.4396516426250159,0.24236494567067218,0.12086045522993635,-0.20502688741425568,-0.08576976114422907,7252.157516861266,6040.106305870983,6213.109661385523,2821.0336267208304,3106.458326861545,2712.158607035339,0.33619551816665455,0.34648632968308074,0.33898888620439716,3.2043e-05,4.6866e-05,4.2243e-05,1.9191e-05,-1.6801e-05,-1.4784e-05
195112.10983619094,12757.535461336374,29735.543832182884,0.33318290235474707,0.10478907950222494,-7.925144392065706e-07,1.5016178101301193e-05,63.86799494083971,0.19508317825384436,2472.142772562802,6566.788143478334,0.3097558823786676,1187.2543120756745,0.00010580586481839419,0.6906626894662844,0.1106958235326461,0.15226135950465203,-0.2396066446727739,-0.06556887733483287,12915.224466601228,7701.786814540974,7985.944737262418,3648.436644897661,3999.0402303447177,3391.3249906738565,0.3199101100377124,0.3356795991114325,0.33639864448552065,4.3959e-05,0.00010249,9.2632e-05,2.5302e-05,-2.3665e-05,-1.8501e-05
213780.58004193008,35304.79070916772,40766.80314540863,0.37707658489234747,0.1527858390659094,-1.920708144083619e-06,4.23359377682209e-06,43.64727947488427,0.2844571356195956,1476.0192377492785,4561.18768453598,0.33593327207490803,1282.1715462952852,7.321647063829004e-05,0.20993510241148566,0.46992924921552937,0.04673943778871009,0.2381404047410744,-0.08674982672428519,7945.967421533572,19968.848596189946,9231.053263177328,3881.3848781245147,4793.63405397632,4784.917938657352,0.13312673818037346,0.3844576877234804,0.3223770917368905,5.7288e-05,1.4256e-05,4.057e-05,-3.5623e-05,-1.7252e-06,-2.9121e-06
167217.2820661217,22062.424182891846,21908.262252807617,0.29335898142308,0.28839178558439016,2.799583073705434e-06,1.2835151016712188e-05,51.452897768467665,0.18203578973188994,1992.4515955150127,7424.765225499868,0.37044659707695243,1108.5989573970437,3.3763450467959045e-05,0.4314946552226691,0.325247762332226,-0.07398070621706296,0.133052184581848,0.1587895970966591,11793.982710021346,10926.931608335064,10019.437709155762,4297.378599054577,4131.7192083626,3880.9329762874995,0.33893547512059347,0.3724303860170541,0.37147196695695883,2.2982e-05,2.6808e-05,3.1645e-05,-5.8459e-06,3.3044e-06,2.5972e-06
96128.31235863268,31814.038399606943,23571.884904056787,0.39015173008665444,0.42570617608726025,6.190495318733152e-07,1.1677056282758714e-05,80.15573541913182,0.10521833472885192,2330.227485438809,9515.420837327838,0.40338423006236557,1453.8318302482367,0.00011342122613452376,0.22053926342779478,0.10494821362145443,0.07377890755852898,-0.016748535636197243,-0.10406214625671623,10932.068128648578,10734.105473320382,12830.8762205371,3796.5072133637054,4094.8364112853687,3913.7411451606586,0.4371078120558848,0.34256728687933186,0.3374802760811928,0.00010893,0.00011809,8.0071e-05,1.2034e-06,-4.9388e-06,-5.7926e-06
284915.0876980275,3463.294595479965,6097.827348858118,0.23954240470193328,0.2354747399315238,1.9496332062408304e-07,1.9262988552451137e-05,13.613777094520628,0.3321341182105243,1812.970509333536,2186.948047950864,0.25799636797979475,952.1755831316113,4.6474039619788525e-05,0.2478333465220491,0.5500573823084822,-0.0343811508639745,-0.09550322610291097,0.12427890481382498,4018.808021540811,8016.032064128257,3637.1571979340947,2115.864753924929,1611.525631315166,1942.8038545228474,0.1530683599244464,0.2728730458545995,0.30374348697394793,2.6951e-05,9.4661e-06,3.1839e-05,1.0392e-05,2.5919e-06,2.3521e-06
288389.2193902284,35893.65812391043,18617.620680481195,0.32400572327896954,0.3018743750080466,-8.84456939995289e-07,1.0728683784604072e-05,3.847815439105034,0.1680829787161201,2408.4888141136616,3469.661518931389,0.42836066318675875,1442.547808215022,7.36076401732862e-05,0.2042337279553915,0.31812926017804793,-0.128271762578374,0.22231908433602093,-0.15599480656077863,4281.188457915918,4439.905873995471,4559.33980759586,1541.3783004762859,1600.1024065540194,1613.8923856557246,0.41964637383337616,0.4081128521277507,0.39926741553079065,6.9645e-05,6.4591e-05,5.9094e-05,-8.3679e-06,4.3951e-06,4.8464e-06
92654.45074997842,21297.656070441008,43707.97309651971,0.3447208595927805,0.11180575422942639,1.0972478929907079e-06,1.8330257236957554e-05,92.04260716587305,0.26926931031048296,1912.9979541059583,6266.291927546263,0.28151221457868814,969.025725312531,3.077718419954181e-05,0.2960190981630885,0.3477461932620812,0.01675347554192356,-0.04810462834280774,-0.02340345036358331,9321.401938851603,9817.3964264677,9862.905611993292,3780.1466696907837,3805.464647233427,3899.24354675193,0.25653430275913497,0.2569817300521998,0.2619379540545847,2.3122e-05,2.107e-05,2.0838e-05,1.8353e-06,-6.3342e-07,-6.7003e-07
171666.30825959146,33975.80295056105,1438.8934969902039,0.20891080242581667,0.2490614139661193,1.644631858449429e-06,5.1721844375133515e-06,65.08342104125768,0.3461020208429545,1575.0785324722528,8356.878338381648,0.31589880369603635,1294.3253103643656,0.00011641314063221216,0.5783397926649112,0.23531314117442875,0.006906016578742641,-0.09281664300944321,0.08040496987651637,25711.56763427866,15309.949936463709,13984.449292386867,6757.213325224678,6185.056902523503,5484.260173302621,0.34782608695652173,0.35625948114056516,0.33981964878974846,2.3053e-05,6.5955e-05,7.9862e-05,1.3464e-05,-1.8093e-06,-1.0822e-06
209331.34709484875,1477.4359874427319,27892.077028751373,0.42249231580644847,0.3846153189986944,-1.5395251945592465e-06,1.3758132919669154e-05,29.430636149831116,0.12039074059575797,2071.0631335154176,1095.4900104552507,0.34897334383800627,1092.6368856802583,4.607684772461653e-05,0.4337388328181709,0.3816568987846188,0.032031638754123425,0.07414103533237346,-0.19268239493589795,2473.5331948154744,2311.9249086789664,1627.3657830070465,925.3261774775608,716.1784716751414,685.3539853334247,0.30263678638567326,0.3734540417532403,0.3733065150043927,1.9957e-05,2.2829e-05,4.761e-05,-8.0268e-06,-3.416e-06,-1.8408e-06
190661.68293356895,23209.564816206694,38828.673765063286,0.4176802109461278,0.44618866212666036,1.0462784115225069e-07,6.992127239704132e-06,52.5581562910229,0.29664918910712,1707.1341579779983,9776.503567583859,0.3639287679828703,1227.4070251733065,2.294047527946532e-05,0.25152095833011107,0.3823274192765572,0.030145023638078798,-0.005592133748819988,-0.1276169311567265,17126.806878125644,20373.652792209115,19976.82688081825,6931.9284624982665,6842.285323297981,7707.723138584863,0.29862300472699876,0.30424059738302395,0.3146303200700854,1.7203e-05,1.1969e-05,1.2454e-05,2.8773e-07,-1.0158e-06,-1.229e-06
127851.47102549672,11337.19452470541,12496.258541941643,0.2509543553926051,0.20122746240347622,7.097774287685751e-07,1.4078074768185617e-05,41.75517706759274,0.13294759686104954,2519.4564417004585,2487.6845562830567,0.3311729909479618,1166.5861347690225,9.005509377457201e-05,0.3150653678595084,0.3337903528062904,0.0425233759663934,-0.04654987435246662,-0.05796480835221416,3718.9928967235674,3802.4259477546675,3877.1712158808928,1449.569477865074,1465.3302854463398,1482.6456328672882,0.306013611514002,0.3009780951318383,0.30212175367884714,6.8382e-05,6.5468e-05,6.3018e-05,7.2668e-06,-6.549e-06,-6.841e-06
73940.20231440663,43264.68042656779,32639.110881835222,0.36505141928792,0.06348317541182041,2.7180254613049323e-06,9.419484123587609e-06,16.364006142131984,0.21027443222701547,2181.5106296446174,4896.875019185245,0.25147789549082517,1361.6085078567266,6.401131800375879e-05,0.21529740239102757,0.38020595845692423,-0.1534461403902787,-0.11613023819785037,0.028747358879466858,6399.590426212722,7070.135746606335,7291.81857955374,2825.4174554290394,2802.9262550102308,3005.6205103543625,0.24456034813771918,0.2324523230513247,0.249766685520362,5.1412e-05,4.2809e-05,4.131e-05,6.9852e-06,7.9434e-06,8.9112e-06
244526.93685889244,13544.003657996655,7691.178996115923,0.266199571127072,0.36392965774983166,-1.8395763463340703e-06,1.752105662226677e-05,79.71505533438176,0.24847045554779468,1369.6833744179457,7650.623611174524,0.39862313454970716,1047.6215617731214,0.00010361834569834173,0.4308774766235679,0.41706580369652013,0.024706201569391004,-0.0801678120880474,-0.09003443669379825,19055.967376183853,19351.717464925012,12380.374630136308,7363.228039172373,5143.503754757741,4988.277547762757,0.3046858623778036,0.4273872363130514,0.4222544750846638,4.1068e-05,4.0439e-05,0.000114,2.1242e-05,-7.5013e-06,-4.4182e-06
262768.4180159122,31098.16489368677,29972.670786082745,0.24458059812895955,0.13970081474632023,-1.2919141696766022e-06,7.73608323931694e-06,62.37688103783876,0.3184065571054816,1976.823387434706,7061.42386328429,0.41372475752606985,1127.7200052514672,5.746632010675967e-05,0.30281627397468647,0.39200663795040147,0.06051909830216664,0.021652357140373543,0.033045626300393864,16729.40192388122,19210.8195335613,16795.14956080684,6743.99784192069,6160.290765724142,6762.696963549063,0.31427854454203263,0.36277708071936426,0.3595496983901333,3.7428e-05,2.7168e-05,3.7075e-05,-2.2093e-06,-7.1614e-06,-7.2013e-06
56279.481342062354,4094.5527218282223,10352.609507739544,0.39474944518879057,0.2791217302531004,2.063277420587837e-06,1.532201074063778e-05,45.29014846403152,0.15398016492836178,1501.9212811719626,5486.473343335092,0.2905182701349258,1263.6370081454515,9.685981535352767e-05,0.47190420912418063,0.16395052649797368,-0.030628642686583975,-0.0063012278669370165,-0.23448897040045252,7620.789513793628,6021.194605009634,6985.1913942442025,2580.8449686427334,2880.8481216870246,2497.8144123891593,0.29292028654168567,0.2732738911751257,0.2529865125240848,6.2429e-05,9.03e-05,7.0555e-05,5.4489e-07,3.025e-06,2.7798e-06
129428.38757298887,38771.31486684084,36167.51567646861,0.28814328350126744,0.41680727418512103,1.3645677999593315e-06,8.167735174298287e-06,24.34604972600937,0.1996717158704996,1839.8052146658301,3077.1460877731442,0.3011756303533912,1008.7966309860349,1.594989730976522e-05,0.2755000103791935,0.3463810421028222,0.04009099074482806,-0.08654838862509764,-0.23214356647351964,4945.109286915241,5493.90176903637,5631.5819113589005,2032.4790146541739,2093.451683135153,2190.580503833516,0.2692612006725349,0.2673177727227772,0.27420063729260524,1.2382e-05,1.0391e-05,9.887e-06,2.1572e-06,-9.9541e-07,-1.1308e-06
189543.45625825226,18680.47409877181,15163.138907402754,0.3723969711456448,0.22201184831559656,-4.4307601032778656e-07,1.6769287645816805e-05,81.60661052912474,0.23959961920045314,2314.212292432785,9187.167027033865,0.35806812753900885,1397.797292098403,8.28491999860853e-05,0.2881264131767324,0.3816901535978347,0.07078653386491286,-0.010521619161383281,-0.053711440807920036,14200.712875786363,15689.720095393497,14926.04146454319,5720.823798627002,5498.432946610216,5901.445854234287,0.3048751047302574,0.31697411210042736,0.32383582276892175,6.1906e-05,5.0122e-05,5.5798e-05,2.4592e-06,-9.1899e-06,-9.7429e-06
235341.45690500736,40381.862726062536,4100.327041000128,0.33840624457225205,0.16038637109100817,-2.280883515253663e-06,1.1980849966406825e-05,12.107625956647098,0.18134500845335422,1275.4481721669436,1701.3374250382185,0.37900503871962427,932.5582774356008,0.00010813391936942936,0.20667836039978485,0.4902069855865863,0.0020112862184665068,-0.2451962409979501,0.005999853252945086,2283.991503551607,4056.466006814863,2429.012120770483,968.7106461300009,1215.8646013179973,1095.8303654594267,0.20989425119338556,0.47449923486284634,0.3661122829790686,0.00010498,4.7108e-05,8.5774e-05,4.883e-05,-3.8519e-07,-4.2378e-07
146175.91882124543,16166.347242891788,25225.63472017646,0.3010158450808376,0.4646998639032245,2.4507793150842183e-06,1.9082401484251024e-05,94.01856696885079,0.2832866575568914,2108.3592096343637,7750.898422673345,0.3217278577759862,1481.0666095465422,3.758147140964866e-05,0.04119222209574643,0.7540305865101422,0.15717282262883037,-0.027001269347980385,-0.18064642337323084,9809.691975671964,21877.050973528767,11785.22604063546,4395.0248318902995,3745.879532514234,5835.667600373482,0.15334510496370413,0.3263880714145576,0.33336250273463136,4.1672e-05,1.2103e-05,2.8747e-05,3.7236e-06,-5.4777e-06,-7.133e-06
102003.81064787507,26092.44840964675,21284.503914415836,0.44450277094729246,0.32738546110689637,2.910587615333494e-07,4.427852213382721e-06,74.60021188296378,0.3294682755600661,2446.2579514365643,5660.174146294594,0.2664668972045183,1056.2106365337968,6.835212480276823e-05,0.49651553536564497,0.36028138404620486,-0.0018418795327041812,0.20003104082413764,0.0427049105735097,10640.90149717484,10224.426154082103,7522.756337922216,4124.731892426992,3569.261519791555,3214.6071750032147,0.26359641188801514,0.32675016227374787,0.2872450283727826,3.0555e-05,3.5665e-05,5.8824e-05,-1.6004e-05,1.3759e-07,8.3443e-08
279437.5095516443,8714.832909405231,41046.81263118982,0.21618958171457053,0.07769745629280805,-1.430562888272109e-07,1.2513778761029245e-05,32.857030065730214,0.10205563288182021,1612.8531729336828,4075.371067970991,0.38926672818139196,1332.802912965417,2.530729714781046e-05,0.46396433095949646,0.25679497391388695,0.009250090059571073,-0.010372546895204544,-0.13489845738125836,8862.891075068686,6577.649148194436,6768.18950930626,2748.8386156848733,2825.3376278465275,2420.01839213978,0.37433306744660105,0.36745546397234774,0.3725120042096955,1.2236e-05,2.2715e-05,2.1185e-05,5.1067e-07,-6.4048e-07,-4.7712e-07
274735.2567501366,27697.522033005953,11859.350342303514,0.35750886173918844,0.394566706456244,2.6034233258105815e-06,1.8548111796379092e-05,71.82875873334706,0.15918908235616983,2586.5400951355696,4139.422135427594,0.373550811111927,1013.0462447181344,1.9015688933432106e-05,0.371491315155718,0.3959192584183337,-0.04887711363674143,0.04827002753414716,0.09050687007929184,7705.941280727441,7987.220447284344,6419.72138409193,2983.2045583365652,2551.6062361256413,2587.5899187496766,0.31787778377128767,0.3821684518763967,0.38031948881789135,1.3324e-05,1.2579e-05,1.896e-05,-1.8131e-06,1.7667e-06,1.3528e-06
106217.81572699547,7579.815223813057,28815.349120646715,0.27373403827659787,0.258019148260355,-2.460404108744115e-06,1.0384059324860573e-05,36.22517521120608,0.3075174511410296,1731.958213634789,5876.952541992068,0.33915791193023326,1373.9173460751772,8.590960215777158e-05,0.36507962845462955,0.4469365826615925,0.18878690653128521,-0.08867699639995798,0.018774074453202474,10110.712299681512,10415.798683443045,7711.289327575571,4527.755139002083,3670.26352492109,3974.08894011048,0.2470855871796168,0.3388706334361256,0.343710940754937,4.5251e-05,4.2451e-05,7.1385e-05,1.9839e-05,-2.8103e-05,-2.1768e-05
158072.84340262413,42171.99321463704,16664.504632353783,0.40965078682638706,0.12070638213306666,-3.017654614523056e-07,1.3104710385203362e-05,9.43516858201474,0.23004184165038166,1394.8834288399667,8248.80662187934,0.261001062002033,1198.771353252232,6.127405961975455e-05,0.3118457576323158,0.3316245005258088,0.008008997381136394,-0.09285472032803911,0.18907473559400645,12891.914191419142,13289.919595986445,13401.77171422062,5203.184348821479,5314.908317831518,5306.165764618487,0.2521400577557756,0.2571807962046205,0.25581766230314307,3.8957e-05,3.7251e-05,3.6179e-05,5.7771e-06,-5.2883e-07,-5.4768e-07
222956.28460124135,15195.225939154625,35004.81890141964,0.258976611122489,0.311876076310873,4.6585975307971223e-07,5.956282883882523e-06,97.6774622304365,0.20721904365345833,2248.9702818449587,2046.483963727951,0.40670693214982745,1212.7996411174536,0.00010067546201869845,0.13967091147160968,0.4180491474864038,-0.17793241205088622,-0.16564659307240526,0.3610581813540119,2838.248233190475,4163.717366865138,4473.472309206406,1588.7895012789756,1539.8829688943642,2140.502590008134,0.35855589929895265,0.3238157409247013,0.2614065037265271,0.00011842,5.3244e-05,4.8534e-05,4.9358e-05,3.406e-05,5.2939e-05
177156.0152526945,36991.765931248665,23981.693267822266,0.20130779086612166,0.373881516456604,2.3020503199659283e-06,1.4793548956513407e-05,21.557193465530872,0.27232508910819886,1842.977382382378,9115.545726381242,0.41880607057362795,1117.882120795548,7.829109392128885e-05,0.11595992200470763,0.5185931778431594,-0.1764283808678931,-0.11928488922236832,-0.05729901195787588,12513.76514165582,16162.661020510415,14620.95182396374,5184.301933744621,4941.44388990463,6246.486351427322,0.34440384422865145,0.39597307037741514,0.36036269011330024,8.3585e-05,4.4393e-05,5.5225e-05,1.6165e-05,1.587e-05,1.9555e-05
141327.57340557873,19641.016472131014,5692.323088645935,0.4300881608389318,0.0724413825944066,-1.3856467311270538e-06,6.145122408866883e-06,84.95590980350971,0.18651197724975643,2380.583644611761,2868.2126505300403,0.2735065349750221,1291.3448374718428,3.523822798393667e-05,0.446927258103699,0.1427635110001948,-0.006026889362513184,0.25553208559355084,-0.008652644439946053,5741.516908767297,4176.062807984632,5443.954488540476,1836.9521290275175,2571.7518773788706,1809.1361374943465,0.28437159097433545,0.29107194120686686,0.21821180990562097,1.5511e-05,3.0236e-05,1.7083e-05,-1.0963e-05,2.8903e-07,2.6617e-07
60495.98609097302,29482.512339949608,39797.51721397042,0.31591492127627135,0.2101286664605141,-6.878721509128811e-07,1.736610820889473e-05,59.685598445124924,0.10952286506071687,2043.52366309613,4996.169709600508,0.3062673071213067,946.187754906714,0.00011882141911424696,0.45633453744009805,0.2869244509020631,-0.014070950469742098,0.02664466693662674,0.004558737013552291,6074.227054607301,5744.485294117648,5696.0583276372745,2262.136361579876,2246.4337863641467,2193.607826792726,0.30451315070157325,0.3057279961124947,0.3049402573529412,9.6183e-05,0.00010727,0.0001094,-1.76e-06,9.7901e-07,9.1316e-07
258063.6580940336,5240.151960402727,22871.145997196436,0.35280356933362783,0.45619094122201204,1.4536226801574224e-06,9.70205669105053e-06,48.93160816002637,0.3198609237093478,1505.4236598312855,6708.398033864796,0.3410445681959391,1447.8073719888926,4.827449173666537e-05,0.3467806283154636,0.462571231794351,-0.32924996109283816,0.1547955743338638,-0.15887424184234727,13095.004255876382,10747.9498285702,8109.642364771713,4921.502042423347,3867.275117951891,4862.867146469559,0.20974268316637198,0.37229097099456554,0.37984329489149943,2.1859e-05,2.8e-05,3.9226e-05,5.6755e-07,2.2006e-05,1.3572e-05
249109.1468371451,44880.418214946985,42464.421428740025,0.43641900322400035,0.24036943022161722,9.055817830376323e-07,1.55418391674757e-05,19.09764215629548,0.26265268204733727,2173.1474621221423,7296.6620260849595,0.38132513258606193,1327.5696706026793,0.00011248838051222265,0.27440579153193545,0.2095417944066716,0.06916682511026737,-0.30507453625291414,-0.012353896516997998,10597.7108944468,11796.069549626065,13336.178384722074,4380.2014892685065,5732.958780026372,4906.049158612569,0.35166384061042816,0.3432492581602374,0.28975865241701465,9.4055e-05,8.8331e-05,5.9086e-05,4.5206e-05,-1.5663e-05,-1.9355e-05
69846.2400585413,12398.153960704803,20210.00651270151,0.22428147150203587,0.43454717949032784,-3.2073347363621146e-08,7.393390685319901e-06,76.40587010513991,0.1765878076199442,1297.9562275111675,4407.7646331861615,0.32575099511072036,1079.0199967101216,4.215666404925287e-05,0.3954696018490252,0.4882536454527209,0.1605295510860629,0.03517034363661178,-0.19654314567035402,7099.751508697195,7299.270072992701,5599.417660563301,2909.0062834535725,2224.4961516216576,2386.805737880994,0.2835427760028399,0.3349307774227902,0.3485401459854015,2.6149e-05,2.3703e-05,4.2695e-05,-7.5234e-07,-8.4521e-06,-6.1355e-06
115830.68706095219,24989.03113976121,26643.14779266715,0.33081121910363437,0.29680450294166805,-2.041403286159039e-06,1.6110026955604554e-05,55.19591808505356,0.13050155797973276,1635.0780875887722,2279.669708572328,0.2688638957031071,1484.0001616626978,7.065970839001238e-05,0.34539989796622933,0.33003185647169747,0.222106311934535,-0.11647175605967973,-0.018889829827471612,3618.2068167016428,3250.5525939409704,3507.9103378117657,1733.3726231127905,1665.6672663068825,1726.07232243031,0.3039112815688545,0.25800709168536073,0.2831686386685737,4.1746e-05,4.7501e-05,4.3819e-05,1.7432e-05,-2.557e-05,-2.5022e-05
203170.7146205008,10376.905232667923,3025.901760905981,0.3086180072743446,0.15810868427157404,2.8500496242195364e-06,8.945953503251077e-06,38.15817444957793,0.34203742411918936,2510.7630632352084,9703.67185305804,0.39321296088397506,907.3576742783189,2.782047980464995e-05,0.30735340492604146,0.42475390706944666,-0.08161414036761877,0.09316953162727284,0.06773426086134131,13600.2611250136,15839.074998020116,13041.550379509115,5515.415586564447,5055.611729019211,5319.148936170213,0.309038733543684,0.3775432488303775,0.37091945830363504,2.2311e-05,1.7321e-05,2.4335e-05,-4.3595e-06,3.104e-06,2.9013e-06
221839.07120488584,32185.422003269196,14003.367524594069,0.2801201784051955,0.09605467021465303,1.2069232766516504e-06,1.9803755789995194e-05,67.81020468194038,0.1414104510564357,1429.6053085010499,1439.7183619439602,0.41129326447844505,1412.4309975653887,5.3212567381560807e-05,0.2955899910383085,0.34957658393046526,0.03899937373557201,-0.0386872322971863,-0.08803605665336935,5260.942760942761,6038.282712396594,6121.824303642485,2131.3781491112154,2145.5544112598695,2332.633543270352,0.3112005471380472,0.30703914141414146,0.3119316466396957,3.2055e-05,2.4274e-05,2.3631e-05,6.11e-06,-5.3062e-06,-6.2315e-06
159646.83932252228,2448.642525821924,37671.72024771571,0.3804272148292512,0.3451250000670552,-1.1069460785947743e-06,1.1139683291316035e-05,26.116224233992398,0.2899600648321211,1946.6022176202387,8855.996549129486,0.28664773071184757,976.5828022733331,9.282844636589288e-05,0.3765233557217201,0.36247984127647603,-0.17201839309562852,0.010762383205926578,0.139592779521147,12746.972594008923,11649.173491140804,10603.89162822756,5120.327700972862,4679.457182966776,4711.20324130783,0.23609942638623327,0.26263862332695986,0.2543713523525506,5.4618e-05,6.2506e-05,7.0678e-05,4.7663e-06,2.4035e-05,1.9829e-05
88562.04194016755,34288.83758187294,9192.931227385998,0.23704721876420082,0.4823823735117912,-1.6552650844678286e-06,1.2356898441910744e-05,6.480323992669582,0.24435625099577007,2283.697682246566,6484.005676582456,0.29884301459416746,1251.2812491506338,1.3111917804926635e-05,0.25313680413358985,0.30450392337615484,0.044651120958975984,0.12225919821574638,0.13128928051215255,8285.690612312537,8521.516829995739,8972.633467922835,3243.593902043464,3360.666756284447,3379.2917004595834,0.2925345927583064,0.2826249067859806,0.2811418832552194,1.1983e-05,1.1208e-05,9.5681e-06,-1.5487e-06,-5.236e-07,-5.7413e-07
292969.8833730072,22432.591143995523,31476.800613105297,0.4022909447550774,0.1787939791753888,1.8624020507559178e-06,4.70845091342926e-06,88.43876692652702,0.2203051279298961,1767.1958016231656,3532.519740983844,0.3540987108275294,1162.339954264462,8.022188117727637e-05,0.1904286125958131,0.3102935146002912,0.016416015767423683,0.17778853603749128,-0.14672582455842068,6990.074094785405,10997.228698368011,13047.50596923398,3052.409877598364,3717.610320086249,4700.352526439483,0.24699426813924227,0.20626310638892772,0.24413847710376987,7.1659e-05,3.1495e-05,2.3913e-05,-2.7377e-05,-5.7993e-07,-2.6115e-06
295529.70053628087,43422.13151231408,7070.876635611057,0.2260172027628869,0.10825499828904867,1.6075700689107175e-06,6.522827208042145e-06,97.70605678297579,0.12231158851645887,2324.9441656749696,5604.838715866208,0.3113473464548588,1489.7567577660084,9.362965835258365e-05,0.47275600611407903,0.2634848255550906,-0.02853698927253617,0.1484687103137994,-0.006203942383770242,11405.890001596825,8972.633467922835,8500.510030601836,3857.131836766181,3949.6030648919786,3362.2486719117746,0.3059972169628396,0.33159203412642285,0.3095917451772095,4.3104e-05,6.8279e-05,7.3692e-05,-2.152e-05,4.6237e-06,3.087e-06
86002.95260548592,14028.419256210327,33598.16447645426,0.4347972341813147,0.2985403748601675,-7.07646116614342e-07,1.4421275690197945e-05,9.556312220171094,0.34827476032078264,1828.7812513764948,3849.7295808047056,0.34441099816933274,903.945112042129,5.423752686008811e-05,0.22325770215249283,0.4679054974590585,-0.17688293191965485,0.15674509746885365,-0.08475469946286844,5622.71577171774,6959.4265432528355,6047.046018020197,2416.1592732192908,2281.021897810219,2556.4332643096354,0.27710430137756537,0.3231318526848468,0.32421880437051986,4.4802e-05,2.9904e-05,3.8539e-05,-9.4105e-06,8.2678e-06,9.2649e-06
